iteration,total_runs,obs_realization,par_realization,obgnme
0,1000,562,562,7242.96
0,1000,563,563,7723.1
0,1000,564,564,7446.01
0,1000,565,565,7617.28
0,1000,566,566,6806.95
0,1000,567,567,7691.89
0,1000,568,568,7293.01
0,1000,569,569,7495.18
0,1000,570,570,4988.25
0,1000,571,571,7451.4
0,1000,572,572,7723.1
0,1000,573,573,7157.57
0,1000,574,574,7025.74
0,1000,575,575,6997.15
0,1000,576,576,4500.43
0,1000,577,577,7722.26
0,1000,578,578,7456.51
0,1000,579,579,4745.55
0,1000,580,580,7699.68
0,1000,581,581,6535.14
0,1000,582,582,7550.45
0,1000,583,583,7602.06
0,1000,584,584,7614.92
0,1000,585,585,7505.94
0,1000,586,586,6735.94
0,1000,587,587,7434.06
0,1000,588,588,7249.98
0,1000,589,589,7462.19
0,1000,590,590,6667.31
0,1000,591,591,7619.42
0,1000,592,592,6799.13
0,1000,593,593,7414.87
0,1000,594,594,7527.65
0,1000,595,595,6958.34
0,1000,596,596,7081.71
0,1000,597,597,7442.67
0,1000,598,598,7348.66
0,1000,599,599,5551.53
0,1000,600,600,6677.1
0,1000,601,601,7435.17
0,1000,602,602,5550.34
0,1000,603,603,6759.95
0,1000,604,604,5477.32
0,1000,605,605,7418.76
0,1000,606,606,6999.44
0,1000,607,607,4868.79
0,1000,608,608,4500.43
0,1000,609,609,7365.76
0,1000,610,610,6237.35
0,1000,611,611,7265.63
0,1000,612,612,7632.14
0,1000,613,613,5490.6
0,1000,614,614,7526.12
0,1000,615,615,7409.32
0,1000,616,616,7695.18
0,1000,617,617,7592.84
0,1000,618,618,6130.18
0,1000,619,619,4500.43
0,1000,620,620,7547.34
0,1000,621,621,6927.76
0,1000,622,622,7636.42
0,1000,623,623,7435.27
0,1000,624,624,7440.55
0,1000,625,625,7723.1
0,1000,626,626,7265.45
0,1000,627,627,7416.53
0,1000,628,628,6939.18
0,1000,629,629,6520.85
0,1000,630,630,7601.87
0,1000,631,631,7487.12
0,1000,632,632,7398.76
0,1000,633,633,7483.17
0,1000,634,634,7631.67
0,1000,635,635,7493.55
0,1000,636,636,4510.14
0,1000,637,637,6216.69
0,1000,638,638,6575.74
0,1000,639,639,6272.87
0,1000,640,640,6409.38
0,1000,641,641,7405.5
0,1000,642,642,7623.08
0,1000,643,643,7560.39
0,1000,644,644,7138.84
0,1000,645,645,7478.48
0,1000,646,646,7281.66
0,1000,647,647,7022.67
0,1000,648,648,7718.88
0,1000,649,649,7354.99
0,1000,650,650,6536.38
0,1000,651,651,7483.06
0,1000,652,652,6855.7
0,1000,653,653,6954.8
0,1000,654,654,6309.52
0,1000,655,655,6585.14
0,1000,656,656,7697.96
0,1000,657,657,7600.01
0,1000,658,658,7303.58
0,1000,659,659,7466.55
0,1000,660,660,7662.97
0,1000,661,661,7355.27
0,1000,662,662,7655.01
0,1000,663,663,7632.07
0,1000,664,664,6709.03
0,1000,665,665,7587.85
0,1000,666,666,7559.77
0,1000,667,667,7619.54
0,1000,668,668,7386.84
0,1000,669,669,7367.49
0,1000,670,670,7600.15
0,1000,671,671,7667.41
0,1000,672,672,7296.19
0,1000,673,673,7188.67
0,1000,674,674,6930.72
0,1000,675,675,7660.72
0,1000,676,676,7721.67
0,1000,677,677,7715.26
0,1000,678,678,7296.15
0,1000,679,679,5768.11
0,1000,680,680,7401.19
0,1000,681,681,7723.1
0,1000,682,682,7403.07
0,1000,683,683,7623.32
0,1000,684,684,7240.93
0,1000,685,685,7579.87
0,1000,686,686,7646.4
0,1000,687,687,7688.13
0,1000,688,688,7635.28
0,1000,689,689,7698.16
0,1000,690,690,7708.93
0,1000,691,691,7263.06
0,1000,692,692,7166.26
0,1000,693,693,7598.4
0,1000,694,694,7019.05
0,1000,695,695,7546.9
0,1000,696,696,7480.7
0,1000,697,697,7621.79
0,1000,698,698,7474.07
0,1000,699,699,6321.42
0,1000,700,700,7645.68
0,1000,701,701,6997.57
0,1000,702,702,6759.07
0,1000,703,703,7004.34
0,1000,704,704,6938.38
0,1000,705,705,7333.24
0,1000,706,706,6303.33
0,1000,707,707,7451.02
0,1000,708,708,4500.43
0,1000,709,709,7000.95
0,1000,710,710,7669.1
0,1000,711,711,7416.17
0,1000,712,712,7546.19
0,1000,713,713,7078
0,1000,714,714,7052.74
0,1000,715,715,7334.38
0,1000,716,716,4500.43
0,1000,717,717,6338.55
0,1000,718,718,7641.02
0,1000,719,719,7471.32
0,1000,720,720,7488.67
0,1000,721,721,7204.59
0,1000,722,722,7338.5
0,1000,723,723,7415.9
0,1000,724,724,6880.16
0,1000,725,725,7181.64
0,1000,726,726,7495.1
0,1000,727,727,7408.28
0,1000,728,728,5227.16
0,1000,729,729,7495.27
0,1000,730,730,7668.21
0,1000,731,731,7611.19
0,1000,732,732,7367.53
0,1000,733,733,7464.91
0,1000,734,734,5624.31
0,1000,735,735,7687.2
0,1000,736,736,5514.89
0,1000,737,737,7424.85
0,1000,738,738,7008.04
0,1000,739,739,7230.2
0,1000,740,740,7432.83
0,1000,741,741,7685.79
0,1000,742,742,7555.67
0,1000,743,743,7313.32
0,1000,744,744,7248.17
0,1000,745,745,7270.16
0,1000,746,746,6895.38
0,1000,747,747,7412.28
0,1000,748,748,7473.41
0,1000,749,749,6801.31
0,1000,750,750,7709.76
0,1000,751,751,7369.04
0,1000,752,752,7520.72
0,1000,753,753,6351.89
0,1000,754,754,4897.12
0,1000,755,755,7628.81
0,1000,756,756,5192.25
0,1000,757,757,6947.53
0,1000,758,758,7132.29
0,1000,759,759,6905.94
0,1000,760,760,6807.66
0,1000,761,761,7274.39
0,1000,762,762,6934.6
0,1000,763,763,7385.91
0,1000,764,764,6675.65
0,1000,765,765,7399.99
0,1000,766,766,7075.06
0,1000,767,767,7651.46
0,1000,768,768,7223.38
0,1000,769,769,6857.87
0,1000,770,770,7242.13
0,1000,771,771,7665.74
0,1000,772,772,7532.03
0,1000,773,773,7514.74
0,1000,774,774,4500.43
0,1000,775,775,7346.16
0,1000,776,776,7347.29
0,1000,777,777,7401.7
0,1000,778,778,7056.54
0,1000,779,779,7386.5
0,1000,780,780,7407.31
0,1000,781,781,7565.51
0,1000,782,782,7628.44
0,1000,783,783,7447.72
0,1000,784,784,7568.92
0,1000,785,785,7513.54
0,1000,786,786,7575.04
0,1000,787,787,7258.43
0,1000,788,788,7601.24
0,1000,789,789,7652.59
0,1000,790,790,7523.08
0,1000,791,791,7605.6
0,1000,792,792,7651.01
0,1000,793,793,7663.93
0,1000,794,794,6465.95
0,1000,795,795,7065.93
0,1000,796,796,4500.43
0,1000,797,797,6547.96
0,1000,798,798,5932
0,1000,799,799,6954.4
0,1000,800,800,7550.03
0,1000,801,801,7366.69
0,1000,802,802,7605.47
0,1000,803,803,5884.27
0,1000,804,804,7486.36
0,1000,805,805,6206.9
0,1000,806,806,6827.57
0,1000,807,807,7658
0,1000,808,808,7687.92
0,1000,809,809,7284.93
0,1000,810,810,7352.25
0,1000,811,811,4500.43
0,1000,812,812,6842.97
0,1000,813,813,7661.13
0,1000,814,814,4641.25
0,1000,815,815,7434.21
0,1000,816,816,7479.79
0,1000,817,817,7426.57
0,1000,818,818,7723.1
0,1000,819,819,7606.92
0,1000,820,820,6235.97
0,1000,821,821,7657.93
0,1000,822,822,7633.53
0,1000,823,823,7198.36
0,1000,824,824,7529.61
0,1000,825,825,7522.54
0,1000,826,826,6620.91
0,1000,827,827,6231.16
0,1000,828,828,5993.63
0,1000,829,829,7441.86
0,1000,830,830,7459.04
0,1000,831,831,7420.4
0,1000,832,832,7549.94
0,1000,833,833,6589.2
0,1000,834,834,7690.18
0,1000,835,835,7457.88
0,1000,836,836,7723.1
0,1000,837,837,7515.4
0,1000,838,838,6083.46
0,1000,839,839,7665.69
0,1000,840,840,7629.65
0,1000,841,841,6824.01
0,1000,842,842,7696.31
0,1000,843,843,7723.1
0,1000,844,844,7573.23
0,1000,845,845,6419.59
0,1000,846,846,7374.39
0,1000,847,847,7494.3
0,1000,848,848,7462.74
0,1000,849,849,7689.7
0,1000,850,850,5330.61
0,1000,851,851,6449.87
0,1000,852,852,6941.73
0,1000,853,853,7043.06
0,1000,854,854,7189.64
0,1000,855,855,7708.36
0,1000,856,856,7657.22
0,1000,857,857,7692.64
0,1000,858,858,7572.06
0,1000,859,859,7402.85
0,1000,860,860,7028.74
0,1000,861,861,7508.3
0,1000,862,862,7551.87
0,1000,863,863,7550.93
0,1000,864,864,7471.28
0,1000,865,865,7571.22
0,1000,866,866,6927.18
0,1000,867,867,7691.76
0,1000,868,868,7479.76
0,1000,869,869,7184.94
0,1000,870,870,5760.99
0,1000,871,871,7319.29
0,1000,872,872,7631.27
0,1000,873,873,7521.95
0,1000,874,874,7082.68
0,1000,875,875,7617.35
0,1000,876,876,7457.13
0,1000,877,877,6857.4
0,1000,878,878,6886.29
0,1000,879,879,7686.26
0,1000,880,880,7559.96
0,1000,881,881,7474.43
0,1000,882,882,7379.94
0,1000,883,883,7397.41
0,1000,884,884,7514.78
0,1000,885,885,7410
0,1000,886,886,6852.17
0,1000,887,887,7385.49
0,1000,888,888,7404.81
0,1000,889,889,7369.66
0,1000,890,890,7476.06
0,1000,891,891,6700.7
0,1000,892,892,6890.96
0,1000,893,893,5371.47
0,1000,894,894,7596.27
0,1000,895,895,7205.5
0,1000,896,896,7440.46
0,1000,897,897,7477.3
0,1000,898,898,7698.7
0,1000,899,899,7677.48
0,1000,900,900,7448.77
0,1000,901,901,7260.5
0,1000,902,902,7723.1
0,1000,903,903,4917.17
0,1000,904,904,7584.29
0,1000,905,905,7564.05
0,1000,906,906,7361.37
0,1000,907,907,5995.1
0,1000,908,908,7652.55
0,1000,909,909,7152.1
0,1000,910,910,6208.36
0,1000,911,911,7470.96
0,1000,912,912,7106.53
0,1000,913,913,7544.86
0,1000,914,914,7476.49
0,1000,915,915,7705.16
0,1000,916,916,7716.29
0,1000,917,917,7723.1
0,1000,918,918,6762.85
0,1000,919,919,7639.23
0,1000,920,920,7458.97
0,1000,921,921,7602.12
0,1000,922,922,7013.86
0,1000,923,923,7476.68
0,1000,924,924,6840.58
0,1000,925,925,7565.44
0,1000,926,926,7681.79
0,1000,927,927,7114.62
0,1000,928,928,7499.89
0,1000,929,929,7616.63
0,1000,930,930,7457.8
0,1000,931,931,4994.48
0,1000,932,932,4500.43
0,1000,933,933,7643.4
0,1000,934,934,6899.19
0,1000,935,935,7518.16
0,1000,936,936,7097.96
0,1000,937,937,7667.28
0,1000,938,938,7638.24
0,1000,939,939,7344.86
0,1000,940,940,5870.3
0,1000,941,941,6772.4
0,1000,942,942,6626.14
0,1000,943,943,7582.34
0,1000,944,944,6855.67
0,1000,945,945,7410.18
0,1000,946,946,7484.42
0,1000,947,947,7431.99
0,1000,948,948,6088.97
0,1000,949,949,6552.91
0,1000,950,950,7508.14
0,1000,951,951,7563.94
0,1000,952,952,7504.78
0,1000,953,953,7440.61
0,1000,954,954,7633.17
0,1000,955,955,7623.26
0,1000,956,956,5862.33
0,1000,957,957,7238.98
0,1000,958,958,7449.66
0,1000,959,959,7641.97
0,1000,960,960,7267.03
0,1000,961,961,7254.68
0,1000,962,962,7656.51
0,1000,963,963,7469.84
0,1000,964,964,7686.81
0,1000,965,965,7709.79
0,1000,966,966,7059.08
0,1000,967,967,7723.1
0,1000,968,968,7723.1
0,1000,969,969,7326.51
0,1000,970,970,7260.87
0,1000,971,971,7511.71
0,1000,972,972,7579.3
0,1000,973,973,6999.79
0,1000,974,974,6497.5
0,1000,975,975,7681.14
0,1000,976,976,7723.1
0,1000,977,977,7544.9
0,1000,978,978,7506.35
0,1000,979,979,7443.2
0,1000,980,980,4996.68
0,1000,981,981,7692.7
0,1000,982,982,6958.9
0,1000,983,983,7644.81
0,1000,984,984,7704.94
0,1000,985,985,7191.29
0,1000,986,986,7382.01
0,1000,987,987,7322.49
0,1000,988,988,7563.67
0,1000,989,989,7251.85
0,1000,990,990,5692.98
0,1000,991,991,4500.43
0,1000,992,992,6974.75
0,1000,993,993,6482.95
