235614	8190354
233908	8189011
239587	8185586
229788	8193427
236163	8190958
236538	8191417
234195	8198194
231595	8198480
231694	8197619
228433	8192778
235327	8184950
237454	8185525
238954	8189678
239760	8190677
238665	8188244
240931	8186974
241878	8190407
244814	8189459
244750	8189532
237006	8202926
245486	8201343
235682	8187652
237496	8190167
233194	8190440
233837	8195775
236686	8192411
247863	8185501
236616	8177416
223413	8178296
221457	8184523
