iteration,total_runs,obs_realization,par_realization,obgnme
0,95875,3266,3266,8796.49
0,95875,3267,3267,3279.04
0,95875,3268,3268,7765.41
0,95875,3269,3269,8775.52
0,95875,3270,3270,8828.24
0,95875,3271,3271,8347.66
0,95875,3272,3272,5621.15
0,95875,3273,3273,6711.61
0,95875,3274,3274,8827.96
0,95875,3275,3275,8831.83
0,95875,3276,3276,8832
0,95875,3277,3277,6872.99
0,95875,3278,3278,3341.33
0,95875,3279,3279,8301.26
0,95875,3280,3280,6445.38
0,95875,3281,3281,8775.69
0,95875,3282,3282,8703.32
0,95875,3283,3283,1748.96
0,95875,3284,3284,1901.98
0,95875,3285,3285,4392.77
0,95875,3286,3286,3541.87
0,95875,3287,3287,6960.05
0,95875,3288,3288,6288.06
0,95875,3289,3289,1910.18
0,95875,3290,3290,4591.15
0,95875,3291,3291,7476.79
0,95875,3292,3292,8824.44
0,95875,3293,3293,6929.07
0,95875,3294,3294,8750.92
0,95875,3295,3295,6491.73
0,95875,3296,3296,7806.02
0,95875,3297,3297,38569.8
0,95875,3298,3298,4879.59
0,95875,3299,3299,3582
0,95875,3300,3300,6887.37
0,95875,3301,3301,2488.4
0,95875,3302,3302,6783.66
0,95875,3303,3303,12127.5
0,95875,3304,3304,1447.67
0,95875,3305,3305,4915.01
0,95875,3306,3306,2760.5
0,95875,3307,3307,8831.48
0,95875,3308,3308,3378.07
0,95875,3309,3309,8826.7
0,95875,3310,3310,8453.94
0,95875,3311,3311,3981.53
0,95875,3312,3312,1917.5
0,95875,3313,3313,8828.63
0,95875,3314,3314,8831.88
0,95875,3315,3315,8475.62
0,95875,3316,3316,8221.6
0,95875,3317,3317,8831.97
0,95875,3318,3318,7597.63
0,95875,3319,3319,2726.28
0,95875,3320,3320,90499.6
0,95875,3321,3321,8022.48
0,95875,3322,3322,8811.11
0,95875,3323,3323,4845.83
0,95875,3324,3324,8831.95
0,95875,3325,3325,8829.25
0,95875,3326,3326,8678.47
0,95875,3327,3327,7243.57
0,95875,3328,3328,8209.2
0,95875,3329,3329,13482.3
0,95875,3330,3330,8801.92
0,95875,3331,3331,8830.66
0,95875,3332,3332,8815.1
0,95875,3333,3333,8831.97
0,95875,3334,3334,8829.21
0,95875,3335,3335,37249.9
0,95875,3336,3336,8831.4
0,95875,3337,3337,5156.81
0,95875,3338,3338,8550.18
0,95875,3339,3339,6116.28
0,95875,3340,3340,29452
0,95875,3341,3341,8787.39
0,95875,3342,3342,8352.76
0,95875,3343,3343,6190.47
0,95875,3344,3344,8832
0,95875,3345,3345,19975.8
0,95875,3346,3346,1329.68
0,95875,3347,3347,2833.34
0,95875,3348,3348,6323.34
0,95875,3349,3349,8831.84
0,95875,3350,3350,7988.72
0,95875,3351,3351,8830.03
0,95875,3352,3352,5901.22
0,95875,3353,3353,8815
0,95875,3354,3354,8816.7
0,95875,3355,3355,8512.7
0,95875,3356,3356,7281.85
0,95875,3357,3357,7621.04
0,95875,3358,3358,7191.17
0,95875,3359,3359,8787.58
0,95875,3360,3360,8320.52
0,95875,3362,3362,8831.92
0,95875,3363,3363,8792.53
0,95875,3364,3364,6337.01
0,95875,3365,3365,3052.46
0,95875,3366,3366,8511.28
0,95875,3367,3367,5638.43
0,95875,3368,3368,8831.99
0,95875,3369,3369,8223.47
0,95875,3370,3370,11293.6
0,95875,3371,3371,4235.03
0,95875,3372,3372,8829.37
0,95875,3373,3373,32603.1
0,95875,3374,3374,8831.93
0,95875,3375,3375,8822.59
0,95875,3376,3376,7930.96
0,95875,3377,3377,3184.9
0,95875,3378,3378,2267.45
0,95875,3379,3379,8829.03
0,95875,3380,3380,1891.27
0,95875,3381,3381,8831.81
0,95875,3382,3382,8829.59
0,95875,3383,3383,8830.39
0,95875,3384,3384,8527.14
0,95875,3385,3385,5918.8
0,95875,3386,3386,30394.7
0,95875,3387,3387,8827.74
0,95875,3388,3388,6539.11
0,95875,3389,3389,8061.6
0,95875,3390,3390,7662.71
0,95875,3391,3391,5476.89
0,95875,3392,3392,1260.85
0,95875,3393,3393,8825.22
0,95875,3394,3394,1969.59
0,95875,3395,3395,7740.25
0,95875,3396,3396,4127.57
0,95875,3397,3397,6224.05
0,95875,3398,3398,8825.51
0,95875,3399,3399,3397.28
0,95875,3400,3400,8554.8
0,95875,3401,3401,8099.32
0,95875,3402,3402,8512.63
0,95875,3403,3403,2413.37
0,95875,3404,3404,8831.13
0,95875,3405,3405,8828.17
0,95875,3406,3406,8825.47
0,95875,3407,3407,8782.74
0,95875,3408,3408,73338.3
0,95875,3409,3409,8298.32
0,95875,3410,3410,7300.73
0,95875,3411,3411,8832
0,95875,3412,3412,8638.27
0,95875,3413,3413,8797.01
0,95875,3414,3414,8832
0,95875,3415,3415,5668.73
0,95875,3416,3416,8832
0,95875,3417,3417,5694.36
0,95875,3418,3418,8795.85
0,95875,3419,3419,8829.97
0,95875,3420,3420,8733.55
0,95875,3421,3421,13361.2
0,95875,3422,3422,8768.25
0,95875,3423,3423,5097.55
0,95875,3424,3424,5872.23
0,95875,3425,3425,5487.34
0,95875,3426,3426,40674.6
0,95875,3427,3427,2534.81
0,95875,3428,3428,6131.47
0,95875,3429,3429,8819.73
0,95875,3430,3430,2338.33
0,95875,3431,3431,4989.27
0,95875,3432,3432,8633.6
0,95875,3433,3433,42846.8
0,95875,3434,3434,8166.88
0,95875,3435,3435,8477.93
0,95875,3436,3436,4315.78
0,95875,3437,3437,8818.64
0,95875,3438,3438,8824.82
0,95875,3439,3439,8739.67
0,95875,3440,3440,7318.27
0,95875,3441,3441,8812.26
0,95875,3442,3442,8831.41
0,95875,3443,3443,7940.96
0,95875,3444,3444,8352.12
0,95875,3445,3445,2373.11
0,95875,3446,3446,2972.59
0,95875,3447,3447,1886.34
0,95875,3448,3448,5214.69
0,95875,3449,3449,2059.03
0,95875,3450,3450,6222.17
0,95875,3451,3451,2598.44
0,95875,3452,3452,8828.65
0,95875,3453,3453,8433.27
0,95875,3454,3454,8818.2
0,95875,3455,3455,8647.36
0,95875,3456,3456,7821.75
0,95875,3457,3457,8338.78
0,95875,3458,3458,8679.92
0,95875,3459,3459,8726.47
0,95875,3460,3460,11050.6
0,95875,3461,3461,8519.26
0,95875,3462,3462,4904.21
0,95875,3463,3463,8827.35
0,95875,3464,3464,6554.77
0,95875,3465,3465,8776.1
0,95875,3466,3466,8778.07
0,95875,3467,3467,4203.14
0,95875,3468,3468,5623.73
0,95875,3469,3469,6839.77
0,95875,3470,3470,5027.05
0,95875,3471,3471,8831.8
0,95875,3472,3472,8828.83
0,95875,3473,3473,8761.96
0,95875,3474,3474,8639.78
0,95875,3475,3475,3616.22
0,95875,3476,3476,2427.94
0,95875,3477,3477,8783.84
0,95875,3478,3478,6031.04
0,95875,3479,3479,8663.45
0,95875,3480,3480,8830.47
0,95875,3481,3481,8831.67
0,95875,3482,3482,8824.81
0,95875,3483,3483,8733.79
0,95875,3484,3484,8728.61
0,95875,3485,3485,8828.25
0,95875,3486,3486,3209.04
0,95875,3487,3487,8831.93
0,95875,3488,3488,8829.71
0,95875,3489,3489,8765.74
0,95875,3490,3490,8776.75
0,95875,3491,3491,8831.99
0,95875,3492,3492,4777.94
0,95875,3493,3493,8438.68
0,95875,3494,3494,1777.14
0,95875,3495,3495,6262.73
0,95875,3496,3496,8831.61
0,95875,3497,3497,3383.44
0,95875,3498,3498,8808.18
0,95875,3499,3499,8047.14
0,95875,3500,3500,3735.5
0,95875,3501,3501,7516.61
0,95875,3502,3502,8774.56
0,95875,3503,3503,8831.99
0,95875,3504,3504,19829.1
0,95875,3505,3505,8242.89
0,95875,3506,3506,8357.56
0,95875,3507,3507,8517.83
0,95875,3508,3508,7264.29
0,95875,3509,3509,6991.99
0,95875,3510,3510,11045.7
0,95875,3511,3511,2120.4
0,95875,3512,3512,8831.89
0,95875,3513,3513,5727.48
0,95875,3514,3514,4549.37
0,95875,3515,3515,8828.61
0,95875,3516,3516,8729.99
0,95875,3517,3517,3864.07
0,95875,3518,3518,5190.94
0,95875,3519,3519,8388.24
0,95875,3520,3520,5718.53
0,95875,3521,3521,1791.7
0,95875,3522,3522,8059.3
0,95875,3523,3523,2471.33
0,95875,3524,3524,6883.09
0,95875,3525,3525,5667.98
0,95875,3526,3526,2943.26
0,95875,3527,3527,8770.69
0,95875,3528,3528,2880.67
0,95875,3529,3529,8580.34
0,95875,3530,3530,8639.55
0,95875,3531,3531,8830.29
0,95875,3532,3532,8832
0,95875,3533,3533,4238.66
0,95875,3534,3534,8751.81
0,95875,3535,3535,8828.66
0,95875,3537,3537,5809.25
0,95875,3538,3538,8819.25
0,95875,3539,3539,6487.11
0,95875,3540,3540,8831.98
0,95875,3541,3541,7112.96
0,95875,3542,3542,2601.8
0,95875,3543,3543,8769.66
0,95875,3544,3544,6520.7
0,95875,3545,3545,2998.23
0,95875,3546,3546,7996.65
0,95875,3547,3547,5518.69
0,95875,3548,3548,8746.55
0,95875,3549,3549,6933.92
0,95875,3550,3550,4875.59
0,95875,3551,3551,2559.9
0,95875,3552,3552,4623.19
0,95875,3553,3553,2296.31
0,95875,3554,3554,3918.7
0,95875,3555,3555,5905.37
0,95875,3556,3556,8830.29
0,95875,3557,3557,8831.02
0,95875,3558,3558,8807.98
0,95875,3559,3559,8819.52
0,95875,3560,3560,1465.54
0,95875,3561,3561,3402.83
0,95875,3562,3562,8586.34
0,95875,3563,3563,8764.33
0,95875,3564,3564,8773.57
0,95875,3565,3565,16577.2
0,95875,3566,3566,16715.6
0,95875,3567,3567,8735.38
0,95875,3568,3568,3461.67
0,95875,3569,3569,4092.27
0,95875,3570,3570,8800.75
0,95875,3571,3571,7583.75
0,95875,3572,3572,5792.19
0,95875,3573,3573,2441.54
0,95875,3574,3574,8703
0,95875,3575,3575,8808.48
0,95875,3576,3576,1442.08
0,95875,3577,3577,3363.04
0,95875,3578,3578,8831.8
0,95875,3579,3579,8831.86
0,95875,3580,3580,2687.23
0,95875,3581,3581,5862.78
0,95875,3582,3582,3571.79
0,95875,3583,3583,8830.5
0,95875,3584,3584,5035.28
0,95875,3585,3585,83227.2
0,95875,3586,3586,8832
0,95875,3587,3587,36909
0,95875,3588,3588,4179.53
0,95875,3589,3589,5934.63
0,95875,3590,3590,3593.18
0,95875,3591,3591,8831.65
0,95875,3592,3592,8831.99
0,95875,3593,3593,3951.41
0,95875,3594,3594,5650.37
0,95875,3595,3595,6206.59
0,95875,3596,3596,8824.06
0,95875,3597,3597,7870.74
0,95875,3599,3599,8832
0,95875,3600,3600,4149.37
0,95875,3601,3601,6456.24
0,95875,3602,3602,3107.28
0,95875,3603,3603,8480.31
0,95875,3604,3604,1794.76
0,95875,3605,3605,6838.36
0,95875,3606,3606,3741.28
0,95875,3607,3607,8141.18
0,95875,3608,3608,8686.3
0,95875,3609,3609,1993.66
0,95875,3610,3610,8832
0,95875,3611,3611,8801.11
0,95875,3612,3612,3399.44
0,95875,3613,3613,5589.25
0,95875,3614,3614,4581.97
0,95875,3615,3615,7971.34
0,95875,3616,3616,34297.6
0,95875,3617,3617,5091.53
0,95875,3618,3618,7110.22
0,95875,3619,3619,8824.37
0,95875,3620,3620,8784.86
0,95875,3621,3621,2311.38
0,95875,3622,3622,2426.14
0,95875,3623,3623,8831.95
0,95875,3624,3624,8830.66
0,95875,3625,3625,7856.32
0,95875,3626,3626,8831.95
0,95875,3627,3627,16066.8
0,95875,3628,3628,8827.17
0,95875,3629,3629,7856.48
0,95875,3630,3630,7465.36
0,95875,3631,3631,8831.81
0,95875,3632,3632,8831.22
0,95875,3633,3633,8497.4
0,95875,3634,3634,8823.94
0,95875,3635,3635,8691.3
0,95875,3636,3636,6067.74
0,95875,3637,3637,6729.23
0,95875,3638,3638,6749.17
0,95875,3639,3639,7250.03
0,95875,3640,3640,8801.67
0,95875,3641,3641,8640.92
0,95875,3642,3642,8759.12
0,95875,3643,3643,2298.7
0,95875,3644,3644,7321.31
0,95875,3645,3645,8515.08
0,95875,3646,3646,8696.01
0,95875,3647,3647,7353.22
0,95875,3648,3648,8829.63
0,95875,3649,3649,3492.4
0,95875,3650,3650,4359.62
0,95875,3651,3651,8818.97
0,95875,3652,3652,8823.36
0,95875,3653,3653,8822.33
0,95875,3654,3654,3009.51
0,95875,3655,3655,2144.82
0,95875,3656,3656,8719.83
0,95875,3657,3657,8311
0,95875,3658,3658,66499.3
0,95875,3659,3659,7341.91
0,95875,3660,3660,8828.58
0,95875,3661,3661,8831.91
0,95875,3662,3662,8828.64
0,95875,3663,3663,3425.68
0,95875,3664,3664,8650.78
0,95875,3665,3665,8811.26
0,95875,3666,3666,7533.8
0,95875,3667,3667,4775.07
0,95875,3668,3668,8789.87
0,95875,3669,3669,8545.91
0,95875,3671,3671,8826.88
0,95875,3672,3672,8828.3
0,95875,3673,3673,2703.5
0,95875,3674,3674,8261.86
0,95875,3675,3675,8822.79
0,95875,3676,3676,8831.98
0,95875,3677,3677,8797.88
0,95875,3678,3678,7236.44
0,95875,3679,3679,8747.66
0,95875,3680,3680,4431.76
0,95875,3681,3681,4339.16
0,95875,3682,3682,8829.43
0,95875,3683,3683,8621.87
0,95875,3684,3684,4092.95
0,95875,3685,3685,8831.82
0,95875,3686,3686,7587.36
0,95875,3687,3687,47258.7
0,95875,3688,3688,3790.78
0,95875,3689,3689,5881.44
0,95875,3690,3690,67246.9
0,95875,3691,3691,8455.3
0,95875,3692,3692,8825.8
0,95875,3693,3693,2700.35
0,95875,3694,3694,8821.98
0,95875,3695,3695,8820.35
0,95875,3696,3696,2483.62
0,95875,3697,3697,8552.94
0,95875,3698,3698,5037.86
0,95875,3699,3699,4170.24
0,95875,3700,3700,8831.97
0,95875,3701,3701,11040.4
0,95875,3702,3702,8830.19
0,95875,3703,3703,11622.2
0,95875,3704,3704,4845.44
0,95875,3705,3705,8727.56
0,95875,3706,3706,8830.15
0,95875,3707,3707,2880.61
0,95875,3708,3708,13524.6
0,95875,3709,3709,8830.6
0,95875,3710,3710,2250.55
0,95875,3711,3711,8251.47
0,95875,3712,3712,8362.82
0,95875,3713,3713,5989.9
0,95875,3714,3714,4022.14
0,95875,3715,3715,5788.61
0,95875,3716,3716,8686.19
0,95875,3717,3717,8831.95
0,95875,3718,3718,7470.57
0,95875,3719,3719,4127.18
0,95875,3720,3720,2252.41
0,95875,3721,3721,4776.86
0,95875,3722,3722,2736.52
0,95875,3723,3723,8831.33
0,95875,3724,3724,8765.35
0,95875,3725,3725,4587.6
0,95875,3726,3726,8714.8
0,95875,3727,3727,3846.54
0,95875,3728,3728,4415.95
0,95875,3729,3729,8831.93
0,95875,3730,3730,8085.11
0,95875,3731,3731,8009.8
0,95875,3732,3732,8831.38
0,95875,3733,3733,8646.01
0,95875,3734,3734,8756.28
0,95875,3735,3735,4234.67
0,95875,3736,3736,11834.9
0,95875,3737,3737,8807.48
0,95875,3738,3738,8789.21
0,95875,3739,3739,16125.2
0,95875,3740,3740,5010.2
0,95875,3741,3741,3541.28
0,95875,3742,3742,7335.28
0,95875,3743,3743,13297.7
0,95875,3744,3744,18712.3
0,95875,3745,3745,7419.91
0,95875,3746,3746,8155.99
0,95875,3747,3747,8491.07
0,95875,3748,3748,8254.24
0,95875,3749,3749,8824.4
0,95875,3750,3750,8822.72
0,95875,3751,3751,6919.55
0,95875,3752,3752,8414.42
0,95875,3753,3753,1866.91
0,95875,3754,3754,8786.07
0,95875,3755,3755,8831.01
0,95875,3756,3756,3271.28
0,95875,3757,3757,8296.02
0,95875,3758,3758,8529.52
0,95875,3759,3759,8608.17
0,95875,3760,3760,121577
0,95875,3761,3761,3777.96
0,95875,3762,3762,8212.7
0,95875,3763,3763,8830.15
0,95875,3764,3764,8825.96
0,95875,3765,3765,7169.65
0,95875,3766,3766,6352.02
0,95875,3767,3767,8824.6
0,95875,3768,3768,8097.49
0,95875,3769,3769,8794.46
0,95875,3770,3770,8818.33
0,95875,3771,3771,7584.49
0,95875,3772,3772,8573.29
0,95875,3773,3773,7817.92
0,95875,3774,3774,4588.75
0,95875,3775,3775,3841.1
0,95875,3776,3776,8817.45
0,95875,3777,3777,8791.34
0,95875,3778,3778,8549.51
0,95875,3779,3779,4760.12
0,95875,3780,3780,8672.64
0,95875,3781,3781,8072.19
0,95875,3782,3782,6488.26
0,95875,3783,3783,3309.02
0,95875,3784,3784,9725.48
0,95875,3785,3785,6214.4
0,95875,3786,3786,8772.1
0,95875,3787,3787,2837.49
0,95875,3788,3788,25669.5
0,95875,3789,3789,8818.87
0,95875,3790,3790,2914.67
0,95875,3791,3791,5577.82
0,95875,3792,3792,8813.81
0,95875,3793,3793,8731.58
0,95875,3794,3794,8827
0,95875,3795,3795,3752.77
0,95875,3796,3796,8273.6
0,95875,3797,3797,8492.65
0,95875,3798,3798,1499.02
0,95875,3799,3799,2834.17
0,95875,3800,3800,7672.97
0,95875,3801,3801,8808.27
0,95875,3802,3802,7638.07
0,95875,3803,3803,8763.28
0,95875,3804,3804,15949
0,95875,3805,3805,8651.18
0,95875,3806,3806,7433.99
0,95875,3807,3807,6987.85
0,95875,3808,3808,8831.96
0,95875,3809,3809,8832
0,95875,3810,3810,6665.31
0,95875,3811,3811,5048.87
0,95875,3812,3812,4304.39
0,95875,3813,3813,8828.81
0,95875,3814,3814,4895.91
0,95875,3815,3815,7617.62
0,95875,3816,3816,7571.94
0,95875,3817,3817,8820.62
0,95875,3818,3818,6278.98
0,95875,3819,3819,3274.14
0,95875,3820,3820,2478.63
0,95875,3821,3821,2357.71
0,95875,3822,3822,8774.85
0,95875,3823,3823,7983.98
0,95875,3824,3824,8828.83
0,95875,3825,3825,7964.22
0,95875,3826,3826,8829.63
0,95875,3827,3827,8831.94
0,95875,3828,3828,3675.17
0,95875,3829,3829,12166.5
0,95875,3830,3830,6917.09
0,95875,3831,3831,4997.09
0,95875,3832,3832,5944.33
0,95875,3833,3833,8796.45
0,95875,3834,3834,8817.24
0,95875,3835,3835,5349.6
0,95875,3836,3836,7678.68
0,95875,3837,3837,6274.64
0,95875,3838,3838,5755.38
0,95875,3839,3839,8823.74
0,95875,3840,3840,7680.08
0,95875,3841,3841,8830.8
0,95875,3842,3842,6288.44
0,95875,3843,3843,7683.77
0,95875,3844,3844,8598.29
0,95875,3845,3845,8829.88
0,95875,3846,3846,8828.29
0,95875,3847,3847,3722.35
0,95875,3848,3848,8856.42
0,95875,3849,3849,8796.2
0,95875,3850,3850,7722
0,95875,3851,3851,8311.35
0,95875,3852,3852,8826.65
0,95875,3853,3853,8134.61
0,95875,3854,3854,8686.54
0,95875,3855,3855,3297.13
0,95875,3856,3856,8826.87
0,95875,3857,3857,6769.57
0,95875,3858,3858,7987.86
0,95875,3859,3859,2565.34
0,95875,3860,3860,8779.33
0,95875,3861,3861,8831.99
0,95875,3862,3862,3766.77
0,95875,3863,3863,12152
0,95875,3864,3864,6331.29
0,95875,3865,3865,8783.23
0,95875,3866,3866,8696.25
0,95875,3867,3867,8831.98
0,95875,3868,3868,8788.33
0,95875,3869,3869,8831.91
0,95875,3870,3870,8831.97
0,95875,3871,3871,3027.89
0,95875,3872,3872,8585.96
0,95875,3873,3873,6638.6
0,95875,3874,3874,8819.33
0,95875,3875,3875,8832
0,95875,3876,3876,8831.62
0,95875,3877,3877,8797.83
0,95875,3878,3878,7680.22
0,95875,3879,3879,8830.9
0,95875,3880,3880,8718.84
0,95875,3881,3881,8721.76
0,95875,3882,3882,1673.85
0,95875,3883,3883,25095.6
0,95875,3884,3884,18300.7
0,95875,3885,3885,8831.99
0,95875,3886,3886,8811.14
0,95875,3887,3887,8101.43
0,95875,3888,3888,8768.89
0,95875,3889,3889,1727.54
0,95875,3890,3890,8799
0,95875,3891,3891,8810.45
0,95875,3892,3892,3587.7
0,95875,3893,3893,2933.44
0,95875,3894,3894,2413.92
0,95875,3895,3895,8823.52
0,95875,3896,3896,7602.18
0,95875,3897,3897,4127.08
0,95875,3898,3898,7247.25
0,95875,3899,3899,5409.51
0,95875,3900,3900,8828.58
0,95875,3901,3901,17243.2
0,95875,3902,3902,8830.61
0,95875,3903,3903,2979.29
0,95875,3904,3904,27586.5
0,95875,3905,3905,8828.53
0,95875,3906,3906,6099.81
0,95875,3907,3907,8831.7
0,95875,3908,3908,2054.84
0,95875,3909,3909,4995.91
0,95875,3910,3910,7100.5
0,95875,3911,3911,8537.3
0,95875,3912,3912,8831.86
0,95875,3913,3913,6283.55
0,95875,3914,3914,8828.91
0,95875,3915,3915,13383.2
0,95875,3916,3916,8822.21
0,95875,3917,3917,11540.8
0,95875,3918,3918,8831.79
0,95875,3919,3919,1997.28
0,95875,3920,3920,8769.43
0,95875,3921,3921,1823.99
0,95875,3922,3922,6593.76
0,95875,3923,3923,8830.88
0,95875,3924,3924,3205.17
0,95875,3925,3925,3929.57
0,95875,3926,3926,8691.42
0,95875,3927,3927,8718.67
0,95875,3928,3928,2569.18
0,95875,3929,3929,5033.33
0,95875,3930,3930,12226.9
0,95875,3931,3931,2267.39
0,95875,3932,3932,3884.62
0,95875,3933,3933,2653.97
0,95875,3934,3934,30380.3
0,95875,3935,3935,8791.5
0,95875,3936,3936,8522.19
0,95875,3937,3937,7109.14
0,95875,3938,3938,2673.87
0,95875,3939,3939,2752.98
0,95875,3940,3940,8831.47
0,95875,3941,3941,8822.63
0,95875,3942,3942,8724.34
0,95875,3943,3943,8831.52
0,95875,3944,3944,6714.29
0,95875,3945,3945,1620.13
0,95875,3946,3946,8645.44
0,95875,3947,3947,8440.42
0,95875,3948,3948,8741.02
0,95875,3949,3949,8831.57
0,95875,3950,3950,4140.72
0,95875,3951,3951,5869.81
0,95875,3952,3952,8809.72
0,95875,3953,3953,5968.14
0,95875,3954,3954,8680.9
0,95875,3955,3955,3748.04
0,95875,3956,3956,8831.41
0,95875,3957,3957,8609.94
0,95875,3958,3958,7329.89
0,95875,3959,3959,8811.46
0,95875,3960,3960,8269.74
0,95875,3961,3961,7674.02
0,95875,3962,3962,6981.27
0,95875,3963,3963,7421.74
0,95875,3964,3964,8690.22
0,95875,3965,3965,8831.99
0,95875,3966,3966,4119.79
0,95875,3967,3967,4480.67
0,95875,3968,3968,2478.16
0,95875,3969,3969,8699.84
0,95875,3970,3970,3713.19
0,95875,3971,3971,8831.98
0,95875,3972,3972,8829.74
0,95875,3973,3973,6512.67
0,95875,3974,3974,7375.98
0,95875,3975,3975,7938.04
0,95875,3976,3976,8832
0,95875,3977,3977,8827.54
0,95875,3978,3978,5703
0,95875,3979,3979,6660.55
0,95875,3980,3980,5633.86
0,95875,3981,3981,4233.4
0,95875,3982,3982,6172.93
0,95875,3983,3983,8828.37
0,95875,3984,3984,8637.81
0,95875,3985,3985,8687.55
0,95875,3986,3986,17285.4
0,95875,3987,3987,8004.73
0,95875,3988,3988,2462.27
0,95875,3989,3989,8218.49
0,95875,3990,3990,8831.89
0,95875,3991,3991,8579.77
0,95875,3992,3992,6855.96
0,95875,3993,3993,3198.83
0,95875,3994,3994,7478.72
0,95875,3995,3995,8438.46
0,95875,3996,3996,8831.56
0,95875,3997,3997,4090.63
0,95875,3998,3998,6148.98
0,95875,3999,3999,1489.45
0,95875,4000,4000,7407.74
0,95875,4001,4001,33248.6
0,95875,4002,4002,8831.99
0,95875,4003,4003,8826.12
0,95875,4004,4004,8819.45
0,95875,4005,4005,4087.17
0,95875,4006,4006,8731.81
0,95875,4007,4007,8604.97
0,95875,4008,4008,8742.98
0,95875,4009,4009,8807.57
0,95875,4010,4010,7414.14
0,95875,4011,4011,8342.08
0,95875,4012,4012,8779.29
0,95875,4013,4013,2314.36
0,95875,4014,4014,8825.07
0,95875,4015,4015,8793.23
0,95875,4016,4016,5202.6
0,95875,4017,4017,28896
0,95875,4018,4018,8780.99
0,95875,4019,4019,2310.82
0,95875,4020,4020,8339.43
0,95875,4021,4021,12484.2
0,95875,4022,4022,2318.15
0,95875,4023,4023,8658.93
0,95875,4024,4024,2142.75
0,95875,4025,4025,8777.84
0,95875,4026,4026,3218.27
0,95875,4027,4027,4878.62
0,95875,4028,4028,8416.93
0,95875,4029,4029,62644.1
0,95875,4030,4030,8288.94
0,95875,4031,4031,6160.66
0,95875,4032,4032,7249.37
0,95875,4033,4033,2005.31
0,95875,4034,4034,8796.05
0,95875,4035,4035,3980.87
0,95875,4036,4036,28841.4
0,95875,4037,4037,3461.67
0,95875,4038,4038,8444.24
0,95875,4039,4039,3186.79
0,95875,4040,4040,8785.99
0,95875,4041,4041,8755.92
0,95875,4042,4042,12299.6
0,95875,4043,4043,8798.23
0,95875,4044,4044,10841.1
0,95875,4045,4045,8817.05
0,95875,4046,4046,8775.26
0,95875,4047,4047,8812.37
0,95875,4048,4048,13483.8
0,95875,4049,4049,8830.74
0,95875,4050,4050,8830.92
0,95875,4051,4051,8792.52
0,95875,4052,4052,8736.71
0,95875,4053,4053,8701.12
0,95875,4054,4054,8259.01
0,95875,4055,4055,4482.39
0,95875,4056,4056,8832
0,95875,4057,4057,7109.07
0,95875,4058,4058,11453.1
0,95875,4059,4059,8086.14
0,95875,4060,4060,1536.6
0,95875,4061,4061,8448.8
0,95875,4062,4062,25280.9
0,95875,4063,4063,8540.76
0,95875,4064,4064,8809.11
0,95875,4065,4065,8809.98
0,95875,4067,4067,8831.44
0,95875,4068,4068,8823.31
0,95875,4069,4069,5909.52
0,95875,4070,4070,9196.2
0,95875,4071,4071,5935.16
0,95875,4072,4072,8818.6
0,95875,4073,4073,2331.02
0,95875,4074,4074,8831.56
0,95875,4075,4075,5082.82
0,95875,4076,4076,4263.86
0,95875,4077,4077,1560.11
0,95875,4078,4078,8447.69
0,95875,4079,4079,3248.51
0,95875,4080,4080,4014.68
0,95875,4081,4081,8633.95
0,95875,4082,4082,7455.4
0,95875,4083,4083,7899.96
0,95875,4084,4084,8639.1
0,95875,4085,4085,5337.07
0,95875,4086,4086,3548.32
0,95875,4087,4087,8818.18
0,95875,4088,4088,8782.95
0,95875,4089,4089,6148.48
0,95875,4090,4090,8003.24
0,95875,4091,4091,2524.54
0,95875,4092,4092,2810.77
0,95875,4093,4093,3081.78
0,95875,4094,4094,1901.56
0,95875,4095,4095,3893.81
0,95875,4096,4096,8826.4
0,95875,4097,4097,33267.2
0,95875,4098,4098,5477.77
0,95875,4099,4099,5904.05
0,95875,4100,4100,8187.01
0,95875,4101,4101,8382.35
0,95875,4102,4102,1989.51
0,95875,4103,4103,7050.14
0,95875,4104,4104,8821.66
0,95875,4105,4105,8662.03
0,95875,4106,4106,5758.5
0,95875,4107,4107,8480.95
0,95875,4108,4108,7491.26
0,95875,4109,4109,73397.8
0,95875,4110,4110,4756.45
0,95875,4111,4111,8711.88
0,95875,4112,4112,8814
0,95875,4113,4113,7754.09
0,95875,4114,4114,4790.02
0,95875,4115,4115,4441.06
0,95875,4116,4116,8459.08
0,95875,4117,4117,7842.13
0,95875,4118,4118,8677.67
0,95875,4119,4119,2030.12
0,95875,4120,4120,8803.22
0,95875,4121,4121,8830.33
0,95875,4122,4122,8032.95
0,95875,4123,4123,8827.83
0,95875,4124,4124,13329.6
0,95875,4125,4125,2462.33
0,95875,4126,4126,6184.49
0,95875,4127,4127,1725.65
0,95875,4128,4128,8810.2
0,95875,4129,4129,7303.96
0,95875,4130,4130,8732.59
0,95875,4131,4131,8831.96
0,95875,4132,4132,8791.2
0,95875,4133,4133,8682.62
0,95875,4134,4134,4303.49
0,95875,4135,4135,8799.86
0,95875,4136,4136,8831.41
0,95875,4137,4137,8714.81
0,95875,4138,4138,4038.26
0,95875,4139,4139,8290.29
0,95875,4140,4140,7599.81
0,95875,4141,4141,8830.72
0,95875,4142,4142,8157.9
0,95875,4143,4143,7244.01
0,95875,4144,4144,3584.13
0,95875,4145,4145,8694.79
0,95875,4146,4146,19003.9
